"","subnum","condition","subnum","condition","task","order","trial","interference","date","max","exponent","threshold","correct","rt1","rt2","r","addends","sum","digits","int_score","trial_time","birthdate","testing.date","age","gender","gender.12"
"1","2033","Baseline",2033,NA,NA,1,16.5,0,NA,1197.65384615385,3,9.19230769230769,0.730769230769231,2.055,4.12961538461538,6086.46153846154,1,3589.30769230769,NA,-1,13.8346153846154,NA,NA,9.24,NA,2
"2","2301","Baseline",2301,NA,NA,1,14,0,NA,83.4285714285714,3,4,0.619047619047619,3.18857142857143,5.35666666666667,177.047619047619,1,223.809523809524,NA,-1,11.5442857142857,NA,NA,7.96,NA,1
"3","2302","Baseline",2302,NA,NA,1,16.5,0,NA,32.0384615384615,3,2.96153846153846,0.5,5.39538461538462,7.09576923076923,53.5384615384615,1,93.5,NA,-1,12.7380769230769,NA,NA,8.05,NA,2
"4","2303","Baseline",2303,NA,NA,3,16.5,0,NA,594.730769230769,3,7.88461538461539,0.615384615384615,3.56692307692308,5.66653846153846,1689.69230769231,1,1799.19230769231,NA,-1,14.4742307692308,NA,NA,10.96,NA,2
"5","2304","Baseline",2304,NA,NA,3,7,0,NA,142.714285714286,3,4.71428571428571,0.714285714285714,2.51,4.47428571428571,450.285714285714,1,421.714285714286,NA,-1,11.5457142857143,NA,NA,11.56,NA,2
"6","2305","Baseline",2305,NA,NA,1,17.5,0,NA,262.928571428571,3,5.78571428571429,0.571428571428571,2.32357142857143,3.97107142857143,922.321428571429,1,808.892857142857,NA,-1,11.5082142857143,NA,NA,8.67,NA,2
"7","2312","Baseline",2312,NA,NA,3,15,0,NA,608.391304347826,3,7.8695652173913,0.652173913043478,2.05521739130435,5.81434782608696,1778.52173913043,1,1740.30434782609,NA,-1,14.5265217391304,NA,NA,14.37,NA,2
"8","2313","Baseline",2313,NA,NA,1,16.5,0,NA,951.961538461538,3,9.03846153846154,0.653846153846154,3.08423076923077,5.99769230769231,2531.11538461538,1,2992.88461538462,NA,-1,15.5353846153846,NA,NA,12.55,NA,1
"9","2314","Baseline",2314,NA,NA,1,20.5,0,NA,59.0294117647059,3,3.61764705882353,0.529411764705882,2.61323529411765,4.60941176470588,167.529411764706,1,181.323529411765,NA,-1,10.6438235294118,NA,NA,13.21,NA,1
"10","2317","Baseline",2317,NA,NA,2,18,0,NA,20.3103448275862,3,2.44827586206897,0.482758620689655,3.42379310344828,5.28275862068966,60.0344827586207,1,63.5862068965517,NA,-1,10.7079310344828,NA,NA,10.95,NA,1
"11","2318","Baseline",2318,NA,NA,4,18,0,NA,634.758620689655,3,8.06896551724138,0.620689655172414,2.34275862068966,5.76275862068966,3889.65517241379,1,1835.93103448276,NA,-1,14.3851724137931,NA,NA,11.77,NA,2
"12","2319","Baseline",2319,NA,NA,4,17,0,NA,199.444444444444,3,5.44444444444444,0.592592592592593,2.56703703703704,4.30222222222222,650.444444444444,1,609.185185185185,NA,-1,11.8151851851852,NA,NA,13.44,NA,2
"13","2320","Baseline",2320,NA,NA,3,17.5,0,NA,38.5,3,3.14285714285714,0.5,2.09214285714286,4.0425,113.357142857143,1,112.321428571429,NA,-1,9.73428571428571,NA,NA,11.31,NA,2
"14","2322","Baseline",2322,NA,NA,4,14.5,0,NA,67.1363636363636,3,3.86363636363636,0.545454545454545,3.90772727272727,6.64909090909091,192.636363636364,1,223.363636363636,NA,-1,12.7809090909091,NA,NA,12.92,NA,1
"15","2324","Baseline",2324,NA,NA,1,17.5,0,NA,272.214285714286,3,6.07142857142857,0.571428571428571,4.18428571428571,6.06571428571429,828.285714285714,1,830.5,NA,-1,14.01,NA,NA,12.01,NA,2
"16","2326","Baseline",2326,NA,NA,1,16,0,NA,137.04,3,4.8,0.6,2.3488,3.9168,430.84,1,456.28,NA,-1,11.1652,NA,NA,10.2,NA,2
"17","2328","Baseline",2328,NA,NA,2,7.5,0,NA,36.75,3,3,0.75,2.495,4.2175,128.75,1,123.125,NA,-1,10.01625,NA,NA,11.18,NA,2
"18","2330","Baseline",2330,NA,NA,2,16.5,0,NA,99.1923076923077,3,4.26923076923077,0.538461538461538,2.60884615384615,4.20576923076923,294.576923076923,1,314.230769230769,NA,-1,10.9288461538462,NA,NA,10.04,NA,2
"19","2332","Baseline",2332,NA,NA,4,20,0,NA,68.6666666666667,3,3.87878787878788,0.545454545454545,3.10575757575758,5.14393939393939,182.242424242424,1,191.848484848485,NA,-1,11.0954545454545,NA,NA,9.44,NA,2
"20","2336","Baseline",2336,NA,NA,4,16,0,NA,35.52,3,2.88,0.52,2.612,3.9376,107.52,1,111.68,NA,-1,9.4684,NA,NA,9.19,NA,2
"21","2337","Baseline",2337,NA,NA,3,21,0,NA,54.1428571428571,3,3.51428571428571,0.485714285714286,3.13971428571429,5.00342857142857,136.257142857143,1,138.685714285714,NA,-1,10.864,NA,NA,10,NA,2
"22","2422","Baseline",2422,NA,NA,3,19,0,NA,138.677419354839,3,4.93548387096774,0.548387096774194,2.13806451612903,4.70806451612903,382.354838709677,1,390.774193548387,NA,-1,11.7435483870968,NA,NA,12.45,NA,1
"23","2424","Baseline",2424,NA,NA,3,16,0,NA,1612.72,3,9.76,0.84,1.9576,5.8228,5053.44,1,5046.84,NA,-1,15.856,NA,NA,10.9,NA,1
"24","2447","Baseline",2447,NA,NA,1,16.5,0,NA,1527.5,3,10.4230769230769,0.769230769230769,2.48884615384615,4.95961538461538,4317.19230769231,1,4323.73076923077,NA,-1,15.5342307692308,NA,NA,12.59,NA,2
"25","2461","Baseline",2461,NA,NA,4,15.5,0,NA,18.8333333333333,3,2.5,0.5,2.86458333333333,4.54666666666667,51.875,1,56,NA,-1,9.92625,NA,NA,11.97,NA,2
"26","2033","Blindfold",2033,NA,NA,4,16.5,0,NA,1745.26923076923,3,10.8076923076923,0.769230769230769,2.44115384615385,5.40153846153846,5303.96153846154,1,4986.11538461538,NA,-1,15.8469230769231,NA,NA,9.24,NA,2
"27","2301","Blindfold",2301,NA,NA,2,14,0,NA,59.6190476190476,3,3.61904761904762,0.523809523809524,3.86571428571429,5.71285714285714,150,1,165.52380952381,NA,-1,11.6609523809524,NA,NA,7.96,NA,1
"28","2302","Blindfold",2302,NA,NA,3,16.5,0,NA,23.0384615384615,3,2.65384615384615,0.5,4.71730769230769,6.22923076923077,47.1923076923077,1,73.6153846153846,NA,-1,11.8034615384615,NA,NA,8.05,NA,2
"29","2303","Blindfold",2303,NA,NA,4,16.5,0,NA,964.961538461538,3,9.11538461538461,0.653846153846154,3.66769230769231,6.49807692307692,2827.26923076923,1,2816.11538461538,NA,-1,16.06,NA,NA,10.96,NA,2
"30","2304","Blindfold",2304,NA,NA,2,7,0,NA,89.8571428571429,3,4.14285714285714,0.857142857142857,2.12,3.96571428571429,268.571428571429,1,282.857142857143,NA,-1,10.1828571428571,NA,NA,11.56,NA,2
"31","2305","Blindfold",2305,NA,NA,2,17.5,0,NA,657,3,8.14285714285714,0.642857142857143,3.045,5.29535714285714,2252.5,1,2255.46428571429,NA,-1,14.6871428571429,NA,NA,8.67,NA,2
"32","2312","Blindfold",2312,NA,NA,1,15,0,NA,602.04347826087,3,7.78260869565217,0.608695652173913,2.59695652173913,7.87913043478261,1785.21739130435,1,1818.30434782609,NA,-1,16.7513043478261,NA,NA,14.37,NA,2
"33","2313","Blindfold",2313,NA,NA,2,16.5,0,NA,838.423076923077,3,8.80769230769231,0.692307692307692,5.26615384615385,8.07615384615385,2104.23076923077,1,2484.53846153846,NA,-1,17.1476923076923,NA,NA,12.55,NA,1
"34","2314","Blindfold",2314,NA,NA,3,20.5,0,NA,54.5,3,3.5,0.5,1.99617647058824,3.37235294117647,160.823529411765,1,167.970588235294,NA,-1,9.29852941176471,NA,NA,13.21,NA,1
"35","2317","Blindfold",2317,NA,NA,4,18,0,NA,28.3793103448276,3,2.72413793103448,0.482758620689655,3.82206896551724,5.52310344827586,148.448275862069,1,82.448275862069,NA,-1,11.0524137931034,NA,NA,10.95,NA,1
"36","2318","Blindfold",2318,NA,NA,3,18,0,NA,523.172413793103,3,7.58620689655172,0.620689655172414,2.40448275862069,6.22379310344828,1815.89655172414,1,1718.34482758621,NA,-1,14.868275862069,NA,NA,11.77,NA,2
"37","2319","Blindfold",2319,NA,NA,3,17,0,NA,168.185185185185,3,5.2962962962963,0.518518518518518,2.43703703703704,4.07777777777778,538.592592592593,1,537.740740740741,NA,-1,11.7533333333333,NA,NA,13.44,NA,2
"38","2320","Blindfold",2320,NA,NA,4,17.5,0,NA,31.5,3,3,0.535714285714286,2.2175,4.20285714285714,98.1071428571429,1,98.7142857142857,NA,-1,10.0217857142857,NA,NA,11.31,NA,2
"39","2322","Blindfold",2322,NA,NA,2,14.5,0,NA,56.3181818181818,3,3.68181818181818,0.5,5.17909090909091,7.21772727272727,176.863636363636,1,160.318181818182,NA,-1,12.9404545454545,NA,NA,12.92,NA,1
"40","2324","Blindfold",2324,NA,NA,3,17.5,0,NA,111.928571428571,3,4.35714285714286,0.535714285714286,2.78392857142857,4.34642857142857,351.714285714286,1,318.321428571429,NA,-1,10.8182142857143,NA,NA,12.01,NA,2
"41","2326","Blindfold",2326,NA,NA,4,16,0,NA,460.8,3,7.2,0.64,2.8384,4.6764,1813.16,1,1261.44,NA,-1,13.4336,NA,NA,10.2,NA,2
"42","2328","Blindfold",2328,NA,NA,3,7.5,0,NA,204.75,3,5.25,0.75,2.68125,3.9025,539.125,1,540.5,NA,-1,11.295,NA,NA,11.18,NA,2
"43","2330","Blindfold",2330,NA,NA,3,16.5,0,NA,100.576923076923,3,4.34615384615385,0.5,2.94423076923077,4.45769230769231,292.461538461538,1,300.807692307692,NA,-1,11.0715384615385,NA,NA,10.04,NA,2
"44","2332","Blindfold",2332,NA,NA,1,20,0,NA,78.5454545454545,3,4,0.575757575757576,3.39787878787879,5.23363636363636,204.030303030303,1,227.787878787879,NA,-1,11.2242424242424,NA,NA,9.44,NA,2
"45","2336","Blindfold",2336,NA,NA,2,16,0,NA,36.32,3,3.12,0.52,2.7708,4.12,115.4,1,113.16,NA,-1,9.786,NA,NA,9.19,NA,2
"46","2337","Blindfold",2337,NA,NA,4,21,0,NA,23.2571428571429,3,2.51428571428571,0.485714285714286,2.88257142857143,4.43171428571429,60.8857142857143,1,64.2285714285714,NA,-1,9.82028571428571,NA,NA,10,NA,2
"47","2422","Blindfold",2422,NA,NA,2,19,0,NA,143.58064516129,3,5,0.548387096774194,2.25677419354839,5.02967741935484,433.870967741935,1,451.096774193548,NA,-1,12.2132258064516,NA,NA,12.45,NA,1
"48","2424","Blindfold",2424,NA,NA,2,16,0,NA,1633.2,3,9.84,0.84,1.9892,5.8848,4982,1,4997.72,NA,-1,16.2736,NA,NA,10.9,NA,1
"49","2447","Blindfold",2447,NA,NA,2,16.5,0,NA,1540.03846153846,3,10.2692307692308,0.730769230769231,3.23384615384615,5.80884615384615,4310.84615384615,1,4572.19230769231,NA,-1,16.1957692307692,NA,NA,12.59,NA,2
"50","2461","Blindfold",2461,NA,NA,1,15.5,0,NA,19.1666666666667,3,2.41666666666667,0.5,6.7275,8.54875,41.7083333333333,1,55,NA,-1,13.9029166666667,NA,NA,11.97,NA,2
"51","2033","Motor Interference",2033,NA,NA,2,16.5,1,NA,339.5,3,6.03846153846154,0.653846153846154,1.86307692307692,3.58384615384615,831.076923076923,1,1129.30769230769,NA,88.5384615384615,10.9238461538462,NA,NA,9.24,NA,2
"52","2301","Motor Interference",2301,NA,NA,3,27,1,NA,10.5238095238095,3,1.66666666666667,0.238095238095238,2.37619047619048,3.6052380952381,26.5714285714286,1,34.2857142857143,NA,36.5714285714286,8.68142857142857,NA,NA,7.96,NA,1
"53","2302","Motor Interference",2302,NA,NA,2,16.5,1,NA,21,3,2.46153846153846,0.461538461538462,4.62692307692308,6.14692307692308,49.6923076923077,1,64.7307692307692,NA,75.9615384615385,11.23,NA,NA,8.05,NA,2
"54","2303","Motor Interference",2303,NA,NA,2,17.5,1,NA,198.115384615385,3,5.42307692307692,0.615384615384615,2.22192307692308,3.94884615384615,569.807692307692,1,603.5,NA,80.5,10.9392307692308,NA,NA,10.96,NA,2
"55","2304","Motor Interference",2304,NA,NA,1,28,1,NA,9.28571428571429,3,1.85714285714286,0.428571428571429,3.12,6.49428571428571,27.2857142857143,1,31.1428571428571,NA,55.8571428571429,11.3342857142857,NA,NA,11.56,NA,2
"56","2305","Motor Interference",2305,NA,NA,4,19.5,1,NA,72.5714285714286,3,3.64285714285714,0.5,2.48285714285714,3.68821428571429,187.357142857143,1,229.571428571429,NA,69.7857142857143,9.68071428571429,NA,NA,8.67,NA,2
"57","2312","Motor Interference",2312,NA,NA,2,16,1,NA,6.21739130434783,3,1.52173913043478,0.391304347826087,2.13,3.7204347826087,23.1304347826087,1,24.3478260869565,NA,87,8.4795652173913,NA,NA,14.37,NA,2
"58","2313","Motor Interference",2313,NA,NA,3,16.5,1,NA,135.961538461538,3,4.57692307692308,0.576923076923077,2.94153846153846,6.08653846153846,411.692307692308,1,412.076923076923,NA,86.4230769230769,12.4919230769231,NA,NA,12.55,NA,1
"59","2314","Motor Interference",2314,NA,NA,4,22.5,1,NA,8.29411764705882,3,1.64705882352941,0.323529411764706,1.81441176470588,2.98941176470588,25.2647058823529,1,28.8823529411765,NA,68.4705882352941,7.85588235294118,NA,NA,13.21,NA,1
"60","2317","Motor Interference",2317,NA,NA,3,23,1,NA,11.0344827586207,3,1.93103448275862,0.482758620689655,3.95862068965517,5.44827586206897,37.551724137931,1,37.4137931034483,NA,55.3103448275862,10.3306896551724,NA,NA,10.95,NA,1
"61","2318","Motor Interference",2318,NA,NA,2,19,1,NA,11.9655172413793,3,1.89655172413793,0.448275862068966,2.26793103448276,4.51344827586207,46.3793103448276,1,40.2068965517241,NA,91.1724137931034,9.40206896551724,NA,NA,11.77,NA,2
"62","2319","Motor Interference",2319,NA,NA,2,18,1,NA,45.1481481481481,3,3.37037037037037,0.555555555555556,2.4662962962963,3.81148148148148,136.925925925926,1,148.259259259259,NA,84.9259259259259,9.28740740740741,NA,NA,13.44,NA,2
"63","2320","Motor Interference",2320,NA,NA,2,17.5,1,NA,22.9285714285714,3,2.57142857142857,0.535714285714286,2.1475,4.04964285714286,71.7857142857143,1,73.4642857142857,NA,92.1071428571429,9.21678571428571,NA,NA,11.31,NA,2
"64","2322","Motor Interference",2322,NA,NA,1,20.5,1,NA,6.77272727272727,3,1.5,0.318181818181818,6.27909090909091,8.20681818181818,18.5,1,23.0909090909091,NA,78.8636363636364,12.8454545454545,NA,NA,12.92,NA,1
"65","2324","Motor Interference",2324,NA,NA,2,21.5,1,NA,10.2142857142857,3,1.71428571428571,0.357142857142857,2.9475,3.81964285714286,25.75,1,32.2857142857143,NA,43.9285714285714,9.2025,NA,NA,12.01,NA,2
"66","2326","Motor Interference",2326,NA,NA,3,16,1,NA,36.72,3,2.72,0.4,2.2504,3.5628,113.72,1,118.72,NA,50.24,9.0444,NA,NA,10.2,NA,2
"67","2328","Motor Interference",2328,NA,NA,4,8.5,1,NA,11.5,3,2,0.375,3.6075,4.69625,31.75,1,35,NA,35.75,9.57125,NA,NA,11.18,NA,2
"68","2330","Motor Interference",2330,NA,NA,1,19.5,1,NA,17.9230769230769,3,2.30769230769231,0.423076923076923,3.67269230769231,5.14269230769231,46.0769230769231,1,53.5,NA,74.3461538461538,10.2873076923077,NA,NA,10.04,NA,2
"69","2332","Motor Interference",2332,NA,NA,3,21,1,NA,12.8787878787879,3,1.90909090909091,0.424242424242424,4.19333333333333,5.46212121212121,21.9393939393939,1,38.969696969697,NA,90.0606060606061,10.3260606060606,NA,NA,9.44,NA,2
"70","2336","Motor Interference",2336,NA,NA,1,20,1,NA,37.56,3,2.92,0.52,2.4512,3.664,84.92,1,98.24,NA,92.24,8.8264,NA,NA,9.19,NA,2
"71","2337","Motor Interference",2337,NA,NA,2,22,1,NA,9.6,3,1.65714285714286,0.314285714285714,2.79114285714286,4.10771428571429,21.8285714285714,1,32.0285714285714,NA,84.8,8.87057142857143,NA,NA,10,NA,2
"72","2422","Motor Interference",2422,NA,NA,1,19,1,NA,42.9354838709677,3,3.25806451612903,0.548387096774194,1.82451612903226,4.37129032258064,126.870967741935,1,140.838709677419,NA,80.8709677419355,9.85193548387097,NA,NA,12.45,NA,1
"73","2424","Motor Interference",2424,NA,NA,4,17,1,NA,143.08,3,3.88,0.6,2.064,4.4832,510.32,1,506.8,NA,68.72,10.6784,NA,NA,10.9,NA,1
"74","2447","Motor Interference",2447,NA,NA,3,16.5,1,NA,685.115384615385,3,8.26923076923077,0.653846153846154,3.58230769230769,5.37269230769231,1538.96153846154,1,1979.30769230769,NA,86.8076923076923,13.7723076923077,NA,NA,12.59,NA,2
"75","2461","Motor Interference",2461,NA,NA,2,15.5,1,NA,10.625,3,1.79166666666667,0.458333333333333,2.27541666666667,3.89416666666667,27.5833333333333,1,35.3333333333333,NA,50.625,8.94041666666667,NA,NA,11.97,NA,2
"76","2033","Sit on Hands",2033,NA,NA,3,16.5,0,NA,1948.73076923077,3,10.9615384615385,0.807692307692308,2.34,5.11461538461538,5987.42307692308,1,6011.69230769231,NA,-1,16.155,NA,NA,9.24,NA,2
"77","2301","Sit on Hands",2301,NA,NA,4,14,0,NA,102.761904761905,3,4.47619047619048,0.571428571428571,3.56333333333333,6.59190476190476,251.428571428571,1,313.666666666667,NA,-1,13.147619047619,NA,NA,7.96,NA,1
"78","2302","Sit on Hands",2302,NA,NA,4,16.5,0,NA,19.0384615384615,3,2.42307692307692,0.5,4.63615384615385,6.19153846153846,39.5,1,57.1538461538462,NA,-1,11.6407692307692,NA,NA,8.05,NA,2
"79","2303","Sit on Hands",2303,NA,NA,1,16.5,0,NA,572.5,3,7.34615384615385,0.653846153846154,3.07846153846154,5.89730769230769,1723.11538461538,1,1686.57692307692,NA,-1,14.2507692307692,NA,NA,10.96,NA,2
"80","2304","Sit on Hands",2304,NA,NA,4,7,0,NA,142.714285714286,3,4.71428571428571,0.857142857142857,2.31,4.4,442.571428571429,1,428.285714285714,NA,-1,11.0714285714286,NA,NA,11.56,NA,2
"81","2305","Sit on Hands",2305,NA,NA,3,17.5,0,NA,204.5,3,5.42857142857143,0.571428571428571,2.66678571428571,4.36071428571429,575.607142857143,1,603.107142857143,NA,-1,11.82,NA,NA,8.67,NA,2
"82","2312","Sit on Hands",2312,NA,NA,4,15,0,NA,453.782608695652,3,6.91304347826087,0.608695652173913,2.26695652173913,4.68478260869565,1313.17391304348,1,1387.52173913043,NA,-1,12.7195652173913,NA,NA,14.37,NA,2
"83","2313","Sit on Hands",2313,NA,NA,4,17.5,0,NA,417.730769230769,3,6.96153846153846,0.653846153846154,2.88615384615385,6.48076923076923,1240.03846153846,1,1288.26923076923,NA,-1,14.9992307692308,NA,NA,12.55,NA,1
"84","2314","Sit on Hands",2314,NA,NA,2,20.5,0,NA,44.2647058823529,3,3.32352941176471,0.529411764705882,2.03705882352941,3.42882352941176,136.382352941176,1,143.882352941176,NA,-1,9.27205882352941,NA,NA,13.21,NA,1
"85","2317","Sit on Hands",2317,NA,NA,1,19,0,NA,14.7931034482759,3,2.17241379310345,0.482758620689655,2.82206896551724,4.26275862068966,48.2068965517241,1,47.1034482758621,NA,-1,9.62413793103448,NA,NA,10.95,NA,1
"86","2318","Sit on Hands",2318,NA,NA,1,18,0,NA,713.862068965517,3,8.3448275862069,0.620689655172414,2.29827586206897,5.48724137931034,3593.1724137931,1,1973.8275862069,NA,-1,14.1668965517241,NA,NA,11.77,NA,2
"87","2319","Sit on Hands",2319,NA,NA,1,17,0,NA,76.6296296296296,3,3.96296296296296,0.592592592592593,2.36518518518519,3.85925925925926,297.074074074074,1,257.333333333333,NA,-1,10.3681481481481,NA,NA,13.44,NA,2
"88","2320","Sit on Hands",2320,NA,NA,1,17.5,0,NA,33.2857142857143,3,2.92857142857143,0.535714285714286,3.38035714285714,5.54714285714286,229.571428571429,1,111.607142857143,NA,-1,11.3660714285714,NA,NA,11.31,NA,2
"89","2322","Sit on Hands",2322,NA,NA,3,14.5,0,NA,21.5,3,2.59090909090909,0.5,4.82272727272727,6.74045454545455,70.0454545454545,1,71.0909090909091,NA,-1,12.0959090909091,NA,NA,12.92,NA,1
"90","2324","Sit on Hands",2324,NA,NA,4,17.5,0,NA,226.214285714286,3,5.5,0.607142857142857,4.50571428571429,6.42392857142857,550.464285714286,1,645.071428571429,NA,-1,13.7417857142857,NA,NA,12.01,NA,2
"91","2326","Sit on Hands",2326,NA,NA,2,16,0,NA,251.84,3,5.84,0.6,2.632,4.3956,763.6,1,785.12,NA,-1,12.3424,NA,NA,10.2,NA,2
"92","2328","Sit on Hands",2328,NA,NA,1,7.5,0,NA,167.75,3,5,0.75,2.57375,5.28625,482.625,1,474.625,NA,-1,12.55875,NA,NA,11.18,NA,2
"93","2330","Sit on Hands",2330,NA,NA,4,16.5,0,NA,73.8846153846154,3,3.96153846153846,0.576923076923077,2.80076923076923,4.63307692307692,229.192307692308,1,217.038461538462,NA,-1,10.8946153846154,NA,NA,10.04,NA,2
"94","2332","Sit on Hands",2332,NA,NA,2,20,0,NA,55.3333333333333,3,3.51515151515152,0.545454545454545,3.00030303030303,4.70363636363636,187.121212121212,1,188.666666666667,NA,-1,10.7548484848485,NA,NA,9.44,NA,2
"95","2336","Sit on Hands",2336,NA,NA,3,17,0,NA,97.92,3,4.08,0.6,3.148,5.1628,226.76,1,259.8,NA,-1,11.3772,NA,NA,9.19,NA,2
"96","2337","Sit on Hands",2337,NA,NA,1,21,0,NA,32.1428571428571,3,2.94285714285714,0.514285714285714,2.87771428571429,4.45857142857143,97.2285714285714,1,101.028571428571,NA,-1,10.1148571428571,NA,NA,10,NA,2
"97","2422","Sit on Hands",2422,NA,NA,4,19,0,NA,110.290322580645,3,4.41935483870968,0.580645161290323,2.14548387096774,4.88387096774194,329.806451612903,1,334.096774193548,NA,-1,11.4193548387097,NA,NA,12.45,NA,1
"98","2424","Sit on Hands",2424,NA,NA,1,16,0,NA,218.08,3,4.96,0.68,2.0452,5.124,652.76,1,642,NA,-1,11.9524,NA,NA,10.9,NA,1
"99","2447","Sit on Hands",2447,NA,NA,4,16.5,0,NA,820.730769230769,3,8.65384615384615,0.730769230769231,2.11153846153846,4.65269230769231,2397.34615384615,1,2305.23076923077,NA,-1,13.7584615384615,NA,NA,12.59,NA,2
"100","2461","Sit on Hands",2461,NA,NA,3,15.5,0,NA,17.9583333333333,3,2.29166666666667,0.458333333333333,2.69875,4.88,56.0416666666667,1,57.375,NA,-1,10.2416666666667,NA,NA,11.97,NA,2
